customer_id,age,gender,region,tenure_days,total_orders,total_spent,avg_order_value,days_since_last_order,total_sessions,avg_session_duration,pages_per_session,cart_abandonment_rate,support_tickets,preferred_category,seasonal_activity,marketing_channel,will_churn,predicted_spending_3months
1459,50,M,East,254,8,507.11,63.39,14,27,10.57,3.37,0.843,0,Clothing,0.833,Email,0,173.35
1460,43,M,North,53,15,1713.9,114.26,8,31,12.19,6.94,0.872,4,Home,0.59,Organic,0,0.0
1461,33,F,East,212,4,311.12,77.78,7,23,2.53,3.15,0.503,1,Home,0.821,Organic,0,342.22
1462,20,M,South,7,12,1268.93,105.74,20,23,7.94,2.47,0.804,1,Home,0.537,Paid_Search,0,426.98
1463,32,M,West,329,6,432.93,72.15,5,16,6.77,2.13,0.525,3,Home,0.769,Direct,0,273.69
1464,24,M,West,107,10,767.88,76.79,33,29,12.29,1.92,0.729,2,Clothing,0.783,Social,0,185.83
1465,28,F,Central,182,11,1161.99,105.64,13,25,11.2,1.0,0.593,3,Sports,0.479,Paid_Search,0,231.18
1466,42,M,East,45,3,389.54,129.85,11,13,7.57,2.31,0.825,3,Sports,0.315,Organic,0,489.2
1467,55,F,East,203,10,1140.09,114.01,18,25,4.31,2.69,0.78,1,Electronics,0.672,Social,0,597.29
1468,39,M,West,266,10,969.28,96.93,23,19,12.65,6.96,0.876,2,Clothing,0.65,Paid_Search,0,318.89
1469,20,F,North,115,6,538.39,89.73,4,21,8.23,6.77,0.746,0,Clothing,0.487,Organic,0,104.33
1470,40,F,East,173,2,124.65,62.33,36,13,2.03,2.18,0.414,1,Clothing,0.435,Paid_Search,0,272.03
1471,49,M,East,109,7,576.67,82.38,64,18,2.37,1.0,0.73,1,Books,0.602,Paid_Search,0,55.96
1472,27,M,North,404,4,208.7,52.17,9,21,10.25,1.51,0.757,3,Clothing,0.716,Organic,0,289.92
1473,33,M,South,124,14,1181.52,84.39,5,26,3.4,3.95,0.576,3,Books,0.518,Social,0,405.65
1474,35,M,West,331,15,1290.02,86.0,42,33,15.94,1.72,0.953,1,Sports,0.795,Social,0,0.0
1475,25,F,West,290,7,181.85,25.98,6,24,4.75,3.41,0.703,0,Sports,0.341,Social,0,42.78
1476,42,F,North,95,11,835.65,75.97,1,27,8.5,1.0,0.654,0,Books,0.483,Email,0,153.33
1477,33,F,North,47,7,597.6,85.37,28,24,9.14,7.63,0.571,1,Home,0.512,Organic,0,197.15
1478,40,F,South,93,11,801.98,72.91,8,26,5.58,3.04,0.759,2,Sports,0.752,Organic,0,105.58
1479,24,M,West,314,9,755.56,83.95,5,25,0.5,2.65,0.931,1,Home,0.63,Paid_Search,0,70.43
1480,29,M,North,46,11,456.03,41.46,119,19,9.26,5.34,0.29,0,Electronics,0.26,Organic,0,34.37
1481,43,F,West,133,8,444.83,55.6,10,22,5.49,2.39,0.598,3,Books,0.618,Email,0,0.0
1482,30,M,North,295,8,806.99,100.87,70,25,8.97,1.0,0.653,4,Electronics,0.417,Paid_Search,0,70.56
1483,55,F,East,78,12,900.17,75.01,5,29,8.01,2.85,0.633,2,Books,0.314,Paid_Search,0,152.84
1484,30,M,South,185,3,250.49,83.5,51,13,9.55,3.06,0.665,1,Electronics,0.371,Paid_Search,0,197.11
1485,37,M,West,50,11,674.71,61.34,20,36,14.75,3.7,0.853,0,Electronics,0.555,Paid_Search,0,73.93
1486,46,Other,South,20,13,981.34,75.49,2,34,6.32,10.75,0.842,0,Clothing,0.39,Organic,0,194.65
1487,18,M,East,284,4,69.8,17.45,39,20,6.62,4.8,0.934,1,Sports,0.516,Paid_Search,0,50.84
1488,18,Other,South,18,7,673.05,96.15,66,25,1.84,3.45,0.512,0,Books,0.3,Paid_Search,0,212.27
1489,18,Other,West,56,12,1442.38,120.2,5,27,7.72,5.64,0.925,3,Sports,0.299,Paid_Search,0,192.63
1490,50,F,West,347,8,387.0,48.37,38,18,10.14,1.0,0.431,1,Clothing,0.442,Paid_Search,0,0.0
1491,28,F,North,76,7,360.44,51.49,17,27,6.57,7.28,0.459,1,Sports,0.89,Email,0,33.46
1492,65,F,West,650,14,1204.31,86.02,42,28,10.17,5.31,0.749,2,Books,0.482,Organic,0,597.75
1493,28,F,East,701,8,894.78,111.85,37,28,7.79,7.65,0.558,1,Clothing,0.213,Email,0,161.86
1494,37,M,North,56,6,449.69,74.95,0,26,3.29,2.42,0.582,1,Home,0.421,Organic,0,76.03
1495,53,F,South,7,8,354.14,44.27,5,20,9.75,4.26,0.629,5,Clothing,0.827,Organic,0,112.88
1496,59,F,North,219,9,628.06,69.78,19,24,7.68,2.5,0.807,1,Books,0.789,Social,0,85.26
1497,59,M,West,107,6,295.51,49.25,81,17,8.99,10.27,0.769,1,Electronics,0.498,Direct,0,186.77
1498,49,M,West,19,5,291.39,58.28,12,21,6.23,2.64,0.362,2,Sports,0.63,Organic,0,211.8
1499,47,M,North,221,10,673.99,67.4,29,25,5.88,1.31,0.865,5,Electronics,0.906,Social,0,64.58
1500,42,F,East,5,10,517.67,51.77,0,27,9.13,1.54,0.601,0,Home,0.326,Social,0,0.0
1501,44,F,West,367,6,333.31,55.55,37,23,7.58,3.76,0.614,1,Electronics,0.602,Social,0,243.34
1502,28,M,Central,26,13,999.22,76.86,27,25,15.4,5.17,0.779,1,Sports,0.805,Organic,0,368.68
1503,25,F,East,24,5,401.88,80.38,37,23,11.69,1.56,0.944,0,Electronics,0.416,Social,0,507.97
1504,34,F,Central,34,7,275.8,39.4,70,23,10.68,4.92,0.655,0,Clothing,0.338,Organic,0,81.36
1505,32,F,East,580,6,509.46,84.91,4,17,7.79,7.25,0.264,1,Books,0.225,Organic,0,774.85
1506,29,F,South,212,19,1243.58,65.45,9,44,0.5,6.62,0.398,0,Electronics,0.462,Social,1,73.37
1507,43,F,West,290,5,465.03,93.01,164,18,5.27,4.86,0.806,1,Books,0.637,Social,0,241.67
1508,46,M,East,91,11,1039.64,94.51,5,24,5.91,5.26,0.255,3,Books,0.693,Email,0,129.37
1509,36,F,East,73,11,675.25,61.39,38,29,7.4,4.51,0.644,3,Books,0.362,Organic,0,0.0
1510,52,M,East,48,8,722.83,90.35,38,20,8.37,1.0,0.222,1,Clothing,0.165,Paid_Search,0,124.82
1511,21,F,West,117,13,702.99,54.08,34,31,11.12,5.93,0.879,1,Books,0.614,Organic,0,151.08
1512,32,Other,West,144,4,432.38,108.09,7,19,9.59,2.33,0.823,0,Electronics,0.664,Paid_Search,0,537.26
1513,26,M,South,179,9,495.19,55.02,7,28,13.14,6.99,0.82,1,Books,0.398,Paid_Search,0,290.45
1514,18,M,South,53,12,1005.82,83.82,32,32,7.25,1.91,0.805,3,Clothing,0.417,Paid_Search,0,300.35
1515,34,F,East,534,11,773.41,70.31,6,27,9.53,2.56,0.734,0,Books,0.151,Paid_Search,0,530.57
1516,33,M,East,33,6,297.47,49.58,32,18,9.88,4.01,0.672,1,Electronics,0.457,Social,0,187.95
1517,53,F,South,606,3,292.57,97.52,20,15,9.48,12.7,0.529,2,Clothing,0.863,Paid_Search,0,415.19
1518,42,M,West,2,6,357.88,59.65,14,18,13.63,4.14,0.349,0,Home,0.23,Paid_Search,0,183.14
1519,22,M,East,118,5,162.49,32.5,10,25,11.72,4.14,0.922,2,Home,0.551,Email,0,124.44
1520,57,Other,South,72,8,23.6,2.95,88,20,3.22,1.37,0.665,3,Electronics,0.499,Organic,0,1.8
1521,49,F,North,107,7,371.87,53.12,21,23,8.04,1.08,0.775,2,Sports,0.41,Paid_Search,0,176.14
1522,41,F,South,152,4,437.59,109.4,24,17,8.44,2.25,0.714,4,Books,0.273,Paid_Search,0,209.72
1523,32,M,Central,102,5,532.22,106.44,89,23,17.11,5.14,0.723,0,Sports,0.543,Email,0,278.28
1524,23,F,South,96,11,627.39,57.04,31,24,7.18,4.14,0.611,1,Clothing,0.548,Paid_Search,1,26.62
1525,30,F,North,237,16,1050.22,65.64,94,33,4.57,3.28,0.93,1,Books,0.422,Organic,0,271.67
1526,48,F,East,208,11,697.15,63.38,3,22,10.25,2.42,0.712,2,Sports,0.325,Direct,0,0.0
1527,57,F,South,322,7,291.65,41.66,56,19,10.49,5.93,0.437,1,Electronics,0.463,Social,0,267.6
1528,53,F,North,51,17,871.75,51.28,12,33,8.2,8.9,0.412,3,Clothing,0.267,Social,0,101.27
1529,29,M,South,169,9,895.76,99.53,49,25,7.62,5.65,0.282,1,Books,0.422,Paid_Search,0,244.04
1530,21,M,East,158,10,875.97,87.6,58,22,12.3,7.73,0.388,2,Home,0.622,Paid_Search,1,35.48
1531,36,F,East,83,10,818.27,81.83,9,18,5.09,3.05,0.862,2,Books,0.594,Direct,0,80.07
1532,18,M,South,119,7,291.35,41.62,15,24,7.14,5.19,0.847,4,Clothing,0.458,Social,0,187.58
1533,38,F,South,67,14,1085.25,77.52,38,32,6.41,10.97,0.702,1,Home,0.696,Organic,0,204.17
1534,33,M,Central,27,10,174.04,17.4,3,20,12.88,7.69,0.37,1,Electronics,0.43,Direct,0,15.15
1535,29,F,South,43,7,672.49,96.07,42,15,9.64,9.83,0.502,5,Books,0.626,Paid_Search,1,30.22
1536,18,F,South,20,10,814.64,81.46,3,24,4.24,7.83,0.605,1,Sports,0.515,Organic,0,523.24
1537,41,M,South,206,8,330.95,41.37,73,26,4.64,9.17,0.612,1,Sports,0.501,Social,0,28.47
1538,28,M,East,194,17,1961.98,115.41,9,36,15.99,2.35,0.662,2,Electronics,0.75,Organic,1,78.93
1539,20,M,West,541,8,240.77,30.1,25,22,12.83,1.89,0.767,3,Clothing,0.293,Paid_Search,0,40.7
1540,18,F,South,235,6,529.55,88.26,3,28,11.87,2.95,0.528,0,Electronics,0.456,Email,0,0.0
1541,34,F,West,9,10,888.79,88.88,9,26,8.55,2.57,0.311,0,Clothing,0.219,Paid_Search,0,87.83
1542,56,M,North,388,4,176.03,44.01,15,20,14.53,2.12,0.49,2,Home,0.373,Paid_Search,0,147.29
1543,54,F,South,357,9,666.48,74.05,20,22,4.09,9.2,0.445,1,Clothing,0.489,Email,0,218.05
1544,29,M,West,105,9,306.71,34.08,0,27,11.51,1.13,0.806,4,Home,0.765,Direct,0,142.67
1545,27,F,South,158,11,42.25,3.84,65,27,6.73,7.75,0.61,1,Books,0.486,Paid_Search,1,0.0
1546,40,F,East,671,10,483.03,48.3,0,29,7.5,5.47,0.509,4,Books,0.351,Paid_Search,0,126.11
1547,23,M,South,136,11,655.43,59.58,44,24,11.4,1.0,0.648,2,Electronics,0.594,Direct,0,117.73
1548,38,F,West,424,10,911.06,91.11,19,25,7.93,2.45,0.374,0,Electronics,0.284,Organic,0,386.64
1549,44,M,North,15,5,383.43,76.69,22,25,6.76,2.2,0.733,0,Books,0.435,Organic,0,111.01
1550,49,M,West,38,9,696.05,77.34,7,17,6.52,1.75,0.851,1,Sports,0.412,Paid_Search,0,0.0
1551,33,M,North,104,5,248.2,49.64,28,22,0.55,1.72,0.92,3,Home,0.625,Organic,0,175.05
1552,32,M,West,158,4,247.0,61.75,23,14,11.55,1.95,0.745,2,Books,0.658,Organic,0,133.56
1553,24,F,South,304,10,517.52,51.75,5,26,4.47,1.81,0.693,3,Sports,0.612,Paid_Search,0,79.56
1554,25,M,West,800,15,665.63,44.38,8,29,15.93,2.44,0.755,1,Clothing,0.598,Organic,0,239.16
1555,32,F,South,88,1,60.16,60.16,2,17,7.35,1.93,0.642,2,Books,0.858,Social,0,120.58
1556,39,M,Central,8,13,999.22,76.86,2,28,13.74,2.16,0.448,1,Sports,0.333,Paid_Search,0,89.06
1557,45,M,North,290,10,606.84,60.68,0,21,1.26,12.08,0.568,3,Books,0.335,Organic,0,314.59
1558,25,F,North,166,6,401.47,66.91,7,14,11.43,5.08,0.622,1,Clothing,0.194,Email,0,145.69
1559,52,F,East,39,7,646.61,92.37,34,28,12.45,8.43,0.811,3,Clothing,0.672,Social,0,305.51
1560,31,M,North,122,7,437.37,62.48,11,16,13.71,1.17,0.369,1,Home,0.364,Email,0,0.0
1561,34,F,North,244,8,333.21,41.65,12,28,2.39,2.09,0.606,0,Clothing,0.406,Paid_Search,0,83.67
1562,26,F,Central,264,11,979.95,89.09,4,22,5.69,1.64,0.499,1,Clothing,0.722,Organic,0,268.65
1563,18,F,Central,124,10,816.46,81.65,25,28,10.81,12.85,0.584,0,Home,0.498,Organic,0,63.53
1564,45,F,South,65,6,499.3,83.22,12,27,9.09,6.46,0.533,0,Books,0.306,Email,0,236.43
1565,43,M,Central,655,7,634.52,90.65,33,18,9.67,3.09,0.57,1,Books,0.842,Paid_Search,0,313.45
1566,31,M,East,195,8,691.33,86.42,40,18,7.06,7.14,0.472,0,Home,0.613,Direct,0,174.45
1567,35,F,South,94,15,1135.77,75.72,26,26,14.7,3.0,0.856,1,Books,0.636,Email,0,151.18
1568,41,M,West,59,10,1347.86,134.79,9,18,18.93,3.06,0.289,2,Books,0.625,Organic,0,0.0
1569,18,F,West,236,10,428.76,42.88,21,21,8.92,1.91,0.391,1,Sports,0.332,Email,0,149.43
1570,28,M,Central,49,12,724.07,60.34,8,25,10.31,2.74,0.704,0,Home,0.434,Organic,0,63.5
1571,44,M,South,33,8,793.47,99.18,69,27,8.72,3.27,0.698,3,Home,0.204,Paid_Search,0,299.99
1572,19,F,West,135,10,785.65,78.56,43,28,13.64,1.56,0.349,8,Electronics,0.7,Paid_Search,0,252.05
1573,38,M,North,61,11,1033.43,93.95,20,22,11.82,7.91,0.783,2,Sports,0.322,Organic,0,196.42
1574,18,F,North,178,5,396.22,79.24,100,18,4.23,7.49,0.408,2,Books,0.813,Organic,1,14.88
1575,40,F,North,22,7,765.46,109.35,23,24,6.05,2.11,0.33,3,Electronics,0.329,Paid_Search,0,254.98
1576,34,F,Central,191,13,647.56,49.81,11,23,4.46,1.0,0.481,0,Sports,0.662,Social,0,53.63
1577,18,F,West,59,4,434.25,108.56,3,15,19.28,2.96,0.597,2,Books,0.042,Organic,0,428.18
1578,48,F,West,1,4,417.1,104.27,23,19,11.04,3.1,0.144,4,Sports,0.789,Paid_Search,0,329.49
1579,26,F,East,24,7,313.2,44.74,59,18,6.12,6.52,0.799,3,Clothing,0.794,Paid_Search,1,43.54
1580,25,F,South,488,7,635.37,90.77,60,20,5.8,3.71,0.359,4,Books,0.633,Social,0,346.23
1581,37,M,North,363,9,665.32,73.92,27,21,11.72,1.0,0.691,1,Sports,0.052,Paid_Search,0,144.31
1582,48,M,South,47,9,538.52,59.84,14,25,12.12,2.89,0.873,2,Sports,0.686,Email,0,170.63
1583,22,M,South,271,5,138.92,27.78,31,22,11.69,3.86,0.177,4,Electronics,0.021,Direct,0,33.37
1584,35,M,West,168,11,547.03,49.73,43,31,6.8,2.01,0.828,1,Sports,0.194,Direct,0,125.2
1585,40,F,East,636,11,1019.73,92.7,15,29,9.72,6.82,0.581,0,Clothing,0.237,Organic,0,394.52
1586,43,F,North,84,6,572.08,95.35,19,21,8.94,6.81,0.396,2,Clothing,0.777,Paid_Search,1,31.57
1587,37,F,North,205,8,557.86,69.73,34,22,4.75,3.57,0.862,0,Sports,0.925,Paid_Search,0,178.66
1588,30,M,North,11,11,1049.67,95.42,62,26,4.79,7.8,0.777,1,Books,0.475,Email,1,87.9
1589,25,F,South,90,7,690.42,98.63,46,17,10.15,1.0,0.917,2,Electronics,0.869,Paid_Search,0,144.44
1590,36,M,Central,597,7,552.06,78.87,0,24,9.29,4.47,0.527,0,Books,0.229,Paid_Search,0,409.37
1591,22,F,East,139,8,455.53,56.94,3,24,10.71,4.66,0.764,1,Sports,0.813,Social,0,369.87
1592,18,F,West,61,11,946.29,86.03,57,26,11.66,2.56,0.502,2,Clothing,0.43,Organic,0,158.88
1593,40,M,East,23,3,261.52,87.17,53,15,14.5,1.0,0.62,1,Home,0.664,Social,0,259.49
1594,45,M,South,218,8,734.79,91.85,14,24,5.4,2.75,0.73,0,Electronics,0.506,Organic,0,246.23
1595,18,M,North,186,13,1256.26,96.64,26,36,11.02,2.23,0.877,5,Books,0.555,Organic,0,413.82
1596,22,F,West,84,10,409.46,40.95,70,28,11.5,8.79,0.545,1,Clothing,0.547,Organic,0,40.15
1597,42,F,West,542,15,933.78,62.25,72,26,7.25,5.65,0.776,0,Books,0.728,Organic,0,201.41
1598,59,F,North,4,6,165.21,27.53,45,20,8.99,3.47,0.241,1,Sports,0.577,Organic,0,29.55
1599,35,M,East,65,4,374.7,93.67,7,14,7.35,3.1,0.539,0,Books,0.802,Social,0,93.11
1600,26,M,East,457,6,418.15,69.69,39,21,16.93,9.19,0.127,1,Electronics,0.474,Direct,0,168.51
1601,32,F,East,69,10,857.7,85.77,3,27,8.92,1.0,0.621,0,Home,0.675,Social,0,67.46
1602,51,F,Central,52,8,304.86,38.11,67,19,10.31,1.0,0.302,0,Home,0.564,Paid_Search,0,159.72
1603,27,M,East,137,4,440.1,110.02,4,18,7.44,12.1,0.505,5,Sports,0.371,Paid_Search,0,136.61
1604,25,M,East,312,5,225.71,45.14,32,17,6.58,2.72,0.246,2,Electronics,0.836,Paid_Search,0,71.44
1605,29,F,North,19,5,471.82,94.36,28,14,3.29,1.09,0.849,1,Home,0.197,Email,0,0.0
1606,23,M,North,515,13,1013.33,77.95,45,29,12.9,1.0,0.894,0,Clothing,0.584,Organic,0,329.62
1607,36,M,North,285,8,562.11,70.26,24,27,11.57,9.39,0.604,0,Books,0.16,Paid_Search,0,98.46
1608,54,M,North,35,4,272.98,68.25,1,21,7.3,1.49,0.88,2,Sports,0.448,Paid_Search,0,69.31
1609,38,F,West,224,6,354.29,59.05,36,27,4.9,1.27,0.364,1,Clothing,0.228,Direct,1,17.34
1610,31,F,West,87,6,644.28,107.38,14,20,9.22,4.34,0.763,1,Sports,0.513,Paid_Search,0,97.74
1611,31,F,North,92,10,753.15,75.32,11,18,6.51,5.97,0.357,4,Electronics,0.547,Email,0,201.34
1612,18,F,West,275,10,432.69,43.27,143,31,7.61,4.2,0.641,0,Sports,0.531,Organic,0,0.0
1613,45,F,North,592,7,457.81,65.4,26,16,3.45,4.2,0.486,2,Home,0.751,Paid_Search,0,0.0
1614,34,M,South,24,6,469.25,78.21,37,23,9.37,1.66,0.075,2,Electronics,0.568,Social,0,195.13
1615,32,F,South,98,9,877.01,97.45,22,24,9.45,4.36,0.781,0,Sports,0.121,Social,0,260.35
1616,73,M,South,118,10,598.85,59.88,44,26,12.88,8.28,0.682,4,Clothing,0.181,Email,0,252.78
1617,38,F,South,84,11,677.11,61.56,41,22,7.9,4.61,0.296,0,Electronics,0.414,Social,0,57.5
1618,25,M,East,81,8,604.69,75.59,32,24,7.17,1.82,0.625,3,Electronics,0.908,Organic,0,330.47
1619,29,M,South,9,2,193.67,96.84,182,15,2.27,6.15,0.522,0,Sports,0.631,Paid_Search,0,62.82
1620,48,M,Central,208,8,326.25,40.78,18,24,12.9,1.92,0.667,0,Sports,0.521,Social,0,35.37
1621,36,M,North,103,1,87.63,87.63,36,14,12.07,3.56,0.815,4,Electronics,0.32,Email,0,252.18
1622,18,M,North,38,5,316.99,63.4,47,18,8.61,3.69,0.362,0,Books,0.335,Direct,0,210.02
1623,46,M,North,304,10,668.89,66.89,14,30,3.18,12.21,0.774,0,Books,0.51,Organic,0,167.2
1624,26,Other,East,292,10,1250.39,125.04,18,25,3.64,4.73,0.866,3,Home,0.68,Social,0,406.72
1625,57,M,North,119,9,630.79,70.09,104,27,6.31,1.44,0.392,3,Electronics,0.546,Organic,0,81.47
1626,47,F,West,63,13,1220.28,93.87,0,31,12.36,1.32,0.504,3,Books,0.239,Paid_Search,0,427.31
1627,29,F,East,182,7,650.81,92.97,12,16,9.66,3.68,0.703,1,Clothing,0.346,Organic,0,207.19
1628,50,Other,East,61,7,318.5,45.5,19,26,2.53,9.02,0.705,0,Electronics,0.711,Email,0,82.22
1629,35,F,East,48,12,346.38,28.87,0,29,10.12,1.0,0.436,1,Books,0.266,Direct,0,61.77
1630,45,F,North,236,2,191.05,95.52,68,12,5.14,3.72,0.898,1,Sports,0.445,Organic,0,302.84
1631,40,M,North,7,9,431.2,47.91,10,25,6.41,8.25,0.985,2,Clothing,0.887,Email,0,59.17
1632,24,M,South,17,6,200.37,33.4,8,18,12.39,5.46,0.561,0,Home,0.229,Organic,0,75.42
1633,27,M,East,1,10,1006.54,100.65,51,19,11.56,10.49,0.241,0,Books,0.378,Paid_Search,0,548.08
1634,47,F,South,29,14,693.2,49.51,9,41,12.87,2.84,0.506,1,Sports,0.763,Social,0,383.43
1635,30,F,North,12,12,668.24,55.69,32,20,8.41,1.33,0.666,1,Clothing,0.735,Paid_Search,0,216.2
1636,30,M,Central,985,5,621.8,124.36,51,19,12.03,2.81,0.642,3,Clothing,0.458,Organic,0,202.15
1637,23,M,North,61,9,301.56,33.51,47,18,6.16,1.51,0.88,2,Home,0.391,Direct,0,30.34
1638,40,F,West,29,5,217.96,43.59,45,16,7.47,11.8,0.383,2,Sports,0.184,Social,0,160.96
1639,59,M,West,49,7,444.55,63.51,2,17,7.19,3.92,0.465,1,Books,0.566,Direct,0,230.04
1640,22,F,South,495,14,965.91,68.99,2,33,8.6,4.57,0.693,1,Electronics,0.493,Email,0,0.0
1641,35,F,North,132,10,526.56,52.66,10,19,3.35,1.36,0.94,2,Clothing,0.822,Email,0,0.0
1642,51,F,North,81,12,552.4,46.03,1,28,7.6,2.1,0.605,1,Books,0.117,Paid_Search,1,33.05
1643,34,F,West,371,8,902.0,112.75,20,23,14.31,6.71,0.887,0,Electronics,0.542,Direct,0,155.89
1644,40,F,East,90,9,734.17,81.57,15,24,4.13,3.32,0.872,3,Books,0.609,Email,0,304.92
1645,22,F,West,73,5,448.15,89.63,24,20,3.18,2.5,0.897,1,Books,0.324,Paid_Search,0,123.67
1646,40,F,Central,41,7,500.99,71.57,10,21,3.51,3.8,0.635,1,Clothing,0.897,Email,1,31.89
1647,32,F,West,85,11,904.6,82.24,19,31,19.15,2.54,0.568,3,Clothing,0.477,Email,0,0.0
1648,46,M,North,68,8,786.58,98.32,12,24,10.36,1.0,0.294,0,Books,0.246,Social,0,490.4
1649,49,M,South,203,8,400.74,50.09,6,26,7.42,1.0,0.569,4,Books,0.46,Organic,0,105.15
1650,66,M,West,61,6,489.73,81.62,31,20,8.77,3.62,0.422,0,Home,0.305,Organic,0,85.7
1651,41,M,South,154,9,831.61,92.4,33,30,9.41,6.75,0.312,1,Electronics,0.218,Social,0,0.0
1652,38,F,North,12,9,1022.58,113.62,53,28,5.94,2.26,0.736,3,Sports,0.43,Organic,0,388.67
1653,37,F,West,38,8,989.58,123.7,62,20,6.43,9.2,0.405,3,Sports,0.589,Organic,0,455.0
1654,30,M,South,94,8,613.97,76.75,36,25,7.87,6.61,0.372,2,Home,0.175,Organic,0,70.31
1655,39,M,Central,497,5,517.33,103.47,34,10,5.6,7.3,0.402,2,Books,0.812,Email,0,127.23
1656,31,F,West,85,14,115.44,8.25,1,26,6.91,1.0,0.541,0,Books,0.309,Paid_Search,0,0.0
1657,37,M,North,196,10,1138.07,113.81,3,21,9.91,6.39,0.314,0,Home,0.699,Social,0,643.56
1658,50,F,Central,53,6,341.12,56.85,50,20,4.51,2.14,0.857,0,Sports,0.47,Email,0,67.05
1659,22,F,South,24,7,482.81,68.97,7,29,18.94,9.59,0.654,1,Clothing,0.26,Paid_Search,0,133.72
1660,48,F,South,10,11,946.3,86.03,13,25,11.51,2.84,0.719,1,Clothing,0.508,Organic,1,0.0
1661,50,M,South,65,9,640.48,71.16,4,24,3.42,2.06,0.594,1,Books,0.586,Paid_Search,0,0.0
1662,33,M,North,30,4,319.65,79.91,6,16,0.5,2.13,0.605,2,Electronics,0.314,Direct,0,331.87
1663,18,M,East,34,9,1032.23,114.69,44,24,5.75,5.7,0.165,2,Sports,0.914,Paid_Search,0,592.79
1664,27,F,North,257,8,523.16,65.39,9,24,11.24,1.0,0.547,2,Electronics,0.229,Social,0,64.43
1665,50,F,South,2,10,478.27,47.83,17,22,10.46,4.04,0.405,4,Books,0.525,Email,0,116.11
1666,34,M,South,146,9,1083.03,120.34,4,28,8.06,3.19,0.965,2,Sports,0.459,Organic,0,145.89
1667,23,F,West,85,8,705.35,88.17,33,16,6.09,1.65,0.29,0,Clothing,0.178,Social,0,99.55
1668,28,F,West,127,8,984.45,123.06,39,18,4.88,7.21,0.597,1,Clothing,0.643,Organic,1,134.31
1669,45,M,North,148,13,1255.68,96.59,13,37,6.89,5.37,0.445,1,Electronics,0.431,Paid_Search,0,506.56
1670,41,F,South,67,7,293.37,41.91,46,22,4.45,1.75,0.818,2,Sports,0.747,Organic,0,126.28
1671,32,F,South,62,9,820.21,91.13,8,25,6.9,1.17,0.979,3,Books,0.69,Organic,0,93.4
1672,30,M,North,237,9,453.61,50.4,35,21,13.82,3.0,0.644,2,Home,0.446,Paid_Search,0,92.62
1673,30,M,West,369,5,375.93,75.19,39,23,5.42,5.48,0.841,1,Home,0.47,Organic,0,587.47
1674,23,F,West,38,7,511.75,73.11,103,25,10.94,4.68,0.341,3,Home,0.785,Email,0,149.76
1675,54,F,North,18,12,414.7,34.56,7,21,11.55,5.57,0.743,0,Books,0.334,Paid_Search,0,41.6
1676,31,F,South,410,8,437.44,54.68,2,18,4.18,1.0,0.595,4,Home,0.242,Social,0,264.68
1677,49,F,North,77,8,1041.04,130.13,9,20,5.13,1.54,0.824,2,Electronics,0.814,Organic,0,353.82
1678,53,F,East,144,9,728.63,80.96,3,22,12.78,4.38,0.734,0,Clothing,0.395,Organic,0,124.27
1679,46,M,North,80,6,423.66,70.61,5,21,4.8,1.75,0.34,2,Home,0.618,Social,0,62.23
1680,29,F,Central,24,7,842.26,120.32,12,16,8.27,7.3,0.276,1,Clothing,0.357,Social,1,0.0
1681,39,F,West,160,4,260.38,65.09,16,17,16.66,2.78,0.917,3,Electronics,0.437,Organic,0,139.06
1682,34,M,South,134,8,581.72,72.71,70,19,12.42,1.22,0.787,2,Sports,0.12,Social,0,108.67
1683,24,F,East,40,11,1097.47,99.77,6,26,8.84,1.1,0.615,1,Sports,0.22,Organic,0,276.11
1684,38,F,Central,108,9,584.83,64.98,107,21,11.86,3.84,0.822,3,Books,0.376,Organic,0,201.12
1685,20,M,East,286,6,338.02,56.34,49,18,8.28,1.35,0.524,1,Clothing,0.54,Social,0,137.08
1686,49,F,North,160,10,186.56,18.66,63,23,12.57,1.0,0.45,1,Books,0.425,Paid_Search,1,23.5
1687,29,M,South,18,6,309.53,51.59,79,27,0.5,1.79,0.381,4,Home,0.217,Organic,0,70.76
1688,37,M,West,142,8,410.79,51.35,41,23,7.94,12.01,0.325,0,Books,0.387,Paid_Search,1,45.96
1689,38,M,East,218,9,710.68,78.96,46,24,0.5,1.0,0.813,5,Electronics,0.439,Paid_Search,0,306.89
1690,31,F,West,283,6,358.43,59.74,17,22,9.15,2.16,0.3,4,Books,0.19,Social,0,166.76
1691,42,F,West,178,10,1289.5,128.95,21,22,7.56,2.12,0.78,1,Home,0.818,Organic,0,160.06
1692,29,M,West,29,6,291.36,48.56,80,16,13.94,1.82,0.874,2,Home,0.722,Email,0,107.02
1693,45,F,Central,222,6,660.1,110.02,14,19,11.35,3.05,0.772,2,Electronics,0.665,Organic,0,118.99
1694,18,M,North,203,8,643.95,80.49,1,25,6.4,4.24,0.616,0,Clothing,0.035,Paid_Search,0,131.25
1695,36,F,East,4,6,571.02,95.17,43,23,6.88,6.25,0.408,0,Sports,0.546,Social,0,275.25
1696,58,F,West,95,8,749.2,93.65,25,25,10.02,15.03,0.521,1,Electronics,0.375,Paid_Search,1,66.48
1697,22,M,West,72,7,136.81,19.54,50,21,6.21,5.59,0.547,2,Sports,0.349,Direct,0,22.51
1698,26,F,East,199,6,448.27,74.71,2,14,8.37,7.28,0.112,0,Electronics,0.873,Email,0,72.43
